Episode,Kick_Speed,friction_patch,default_friction,loc_patch,size_patch,Rewards,Stop_Distance
50,58.78,0.5,0.8,63.81,22.84,49.49,11.52
51,66.31,0.59,0.8,54.28,21.59,58.36,7.6
52,56.82,0.45,0.8,44.49,20.3,47.77,11.52
53,55.31,0.4,0.8,59.68,17.64,46.4,11.52
54,60.18,0.56,0.8,55.65,17.24,50.77,11.52
55,53.18,0.41,0.8,54.44,24.87,44.53,11.52
56,57.53,0.41,0.8,46.18,21.89,48.39,11.52
57,58.49,0.44,0.8,51.65,22.01,49.25,11.52
58,62.91,0.45,0.8,58.74,16.4,53.15,11.52
59,60.08,0.38,0.8,57.05,16.07,50.68,11.52
60,61.35,0.47,0.8,44.28,24.98,51.8,11.52
61,60.87,0.49,0.8,51.64,22.03,51.37,11.52
62,57.91,0.47,0.8,55.84,21.51,48.71,11.52
63,59.81,0.5,0.8,59.15,18.66,50.4,11.52
64,73.54,0.6,0.8,43.83,24.08,-1081.5,-0.07
65,60.27,0.48,0.8,50.0,19.36,50.83,11.52
66,65.63,0.43,0.8,38.86,19.11,-29.23,3.77
67,57.61,0.39,0.8,49.3,19.97,48.48,11.52
68,55.3,0.4,0.8,58.56,18.97,46.4,11.52
69,57.77,0.39,0.8,48.72,20.24,48.6,11.52
70,65.12,0.47,0.8,33.1,23.15,-31.2,3.7
71,57.53,0.52,0.8,52.48,20.71,48.38,11.52
72,63.68,0.52,0.8,46.18,16.93,53.84,11.52
73,59.45,0.55,0.8,59.68,21.29,50.1,11.52
74,55.29,0.5,0.8,61.29,26.31,46.43,11.52
75,61.68,0.46,0.8,52.98,19.55,52.07,11.52
76,61.04,0.42,0.8,52.81,23.27,51.57,11.48
77,59.45,0.52,0.8,57.94,21.51,50.08,11.52
78,62.66,0.56,0.8,54.32,22.99,52.97,11.52
79,58.66,0.58,0.8,50.2,25.67,49.39,11.52
80,63.0,0.57,0.8,33.52,18.34,53.25,11.52
81,60.94,0.36,0.8,64.68,19.99,53.92,10.09
82,57.82,0.4,0.8,59.56,26.58,48.67,11.52
83,58.12,0.5,0.8,51.86,27.8,48.94,11.52
84,66.48,0.61,0.8,45.77,20.59,56.73,11.31
85,65.62,0.58,0.8,34.07,28.49,58.16,6.96
86,64.5,0.56,0.8,54.47,20.63,54.6,11.52
87,54.95,0.49,0.8,48.72,20.93,46.1,11.52
88,60.31,0.44,0.8,53.22,17.88,50.87,11.52
89,56.04,0.4,0.8,64.06,16.16,47.07,11.52
90,54.06,0.39,0.8,75.68,24.15,45.28,11.52
91,56.15,0.43,0.8,55.76,22.7,47.14,11.52
92,60.54,0.57,0.8,42.9,19.16,51.04,11.52
93,59.48,0.41,0.8,47.03,20.64,50.1,11.52
94,63.22,0.48,0.8,67.19,18.06,53.42,11.52
95,57.83,0.46,0.8,41.18,21.26,48.68,11.52
96,52.65,0.49,0.8,57.99,24.13,44.03,11.52
97,66.54,0.4,0.8,64.17,16.22,15.09,4.63
98,56.03,0.46,0.8,59.32,25.08,47.04,11.52
99,64.11,0.47,0.8,43.47,18.1,54.27,11.52
100,61.06,0.53,0.8,58.28,22.91,51.56,11.52
101,57.47,0.52,0.8,50.24,22.82,48.35,11.52
102,66.59,0.49,0.8,45.52,18.32,58.75,6.54
103,56.33,0.51,0.8,69.75,23.36,47.34,11.52
104,58.72,0.57,0.8,53.97,19.58,49.46,11.52
105,57.14,0.51,0.8,60.38,19.25,48.04,11.52
106,59.22,0.43,0.8,48.0,17.96,49.88,11.52
107,61.17,0.56,0.8,55.81,22.14,51.65,11.52
108,63.4,0.38,0.8,45.57,21.5,55.71,5.34
109,61.31,0.53,0.8,60.08,22.08,51.76,11.52
110,59.1,0.44,0.8,60.21,17.1,49.75,11.52
111,59.5,0.33,0.8,66.54,22.91,52.28,10.09
112,68.99,0.5,0.8,45.28,13.09,61.14,6.62
113,55.7,0.37,0.8,74.15,18.66,46.74,11.52
114,66.46,0.55,0.8,48.28,21.37,58.91,7.8
115,59.4,0.53,0.8,46.86,21.61,50.04,11.52
116,58.89,0.56,0.8,55.77,21.52,49.59,11.52
117,66.3,0.38,0.8,47.7,19.72,-1289.64,-0.05
118,57.24,0.41,0.8,60.04,25.92,48.14,11.52
119,60.69,0.47,0.8,43.57,20.36,51.17,11.52
120,59.1,0.5,0.8,47.52,21.56,49.79,11.52
121,56.46,0.49,0.8,48.36,19.21,47.42,11.52
122,60.3,0.51,0.8,37.73,20.09,50.83,11.52
123,60.77,0.6,0.8,39.25,23.15,51.26,11.52
124,60.45,0.57,0.8,54.72,19.52,51.0,11.52
125,56.9,0.56,0.8,55.06,23.05,47.85,11.52
126,62.77,0.57,0.8,49.99,25.65,53.03,11.52
127,61.5,0.61,0.8,57.51,27.2,51.95,11.52
128,60.75,0.55,0.8,53.04,18.75,51.22,11.52
129,52.91,0.38,0.8,67.4,25.01,44.29,11.52
130,64.26,0.46,0.8,42.4,15.42,54.35,11.52
131,58.16,0.4,0.8,67.96,20.81,48.92,11.52
132,59.2,0.44,0.8,54.86,24.95,49.87,11.52
133,72.05,0.52,0.8,56.32,19.72,-1105.29,-0.29
134,63.03,0.41,0.8,56.32,21.89,55.66,7.56
135,59.31,0.45,0.8,48.69,21.16,49.97,11.52
136,56.23,0.46,0.8,57.12,18.72,47.22,11.52
137,69.27,0.63,0.8,35.89,23.35,60.95,5.48
138,59.47,0.42,0.8,60.79,19.31,50.11,11.52
139,65.55,0.43,0.8,59.49,15.62,57.85,9.76
140,57.76,0.44,0.8,68.54,21.95,48.59,11.52
141,62.29,0.51,0.8,48.11,19.22,52.63,11.52
142,62.42,0.44,0.8,66.84,19.07,52.74,11.52
143,59.65,0.51,0.8,56.75,26.5,50.27,11.52
144,63.83,0.54,0.8,46.38,20.07,54.0,11.52
145,61.9,0.62,0.8,52.16,22.17,52.3,11.52
146,61.35,0.56,0.8,46.61,21.48,51.79,11.52
147,61.19,0.48,0.8,53.72,20.81,51.64,11.52
148,60.66,0.52,0.8,51.5,25.5,51.19,11.52
149,62.47,0.48,0.8,58.53,22.63,53.03,11.36
150,62.44,0.41,0.8,55.66,15.54,52.73,11.52
151,59.43,0.5,0.8,50.05,24.07,50.07,11.52
152,61.42,0.47,0.8,46.66,24.6,51.87,11.5
153,59.68,0.46,0.8,62.5,19.12,50.3,11.52
154,57.89,0.49,0.8,52.56,28.2,48.72,11.52
155,60.3,0.41,0.8,50.61,19.61,50.84,11.52
156,57.25,0.51,0.8,42.63,21.16,48.13,11.52
157,52.49,0.43,0.8,56.49,23.16,43.93,11.52
158,66.46,0.5,0.8,53.32,22.51,-100.95,2.86
159,58.97,0.38,0.8,46.22,18.81,49.68,11.52
160,56.85,0.39,0.8,70.98,17.99,47.79,11.52
161,52.02,0.32,0.8,60.86,21.07,43.5,11.52
162,65.95,0.55,0.8,46.6,18.3,56.67,10.92
163,60.86,0.5,0.8,46.37,20.56,51.37,11.52
164,66.51,0.54,0.8,43.2,20.53,58.97,6.84
165,53.03,0.4,0.8,61.37,19.67,44.41,11.52
166,62.02,0.51,0.8,55.52,23.53,52.39,11.52
167,56.01,0.52,0.8,53.6,26.33,47.01,11.52
168,54.76,0.43,0.8,52.63,20.34,45.96,11.52
169,55.87,0.5,0.8,51.64,23.03,46.9,11.52
170,61.55,0.44,0.8,37.33,15.74,51.99,11.52
171,61.37,0.41,0.8,47.01,16.98,51.78,11.52
172,66.67,0.59,0.8,44.51,19.96,57.67,10.75
173,55.92,0.39,0.8,52.45,21.21,46.98,11.52
174,57.4,0.51,0.8,65.92,23.47,48.27,11.52
175,56.4,0.47,0.8,67.61,22.1,47.38,11.52
176,62.01,0.44,0.8,64.46,18.79,52.35,11.52
177,55.27,0.49,0.8,52.01,22.11,46.36,11.52
178,59.98,0.52,0.8,44.89,25.94,50.57,11.52
179,57.27,0.43,0.8,61.24,20.22,48.15,11.52
180,61.07,0.51,0.8,51.53,16.6,51.53,11.52
181,57.83,0.44,0.8,57.6,23.01,48.63,11.52
182,56.11,0.47,0.8,41.58,21.13,47.12,11.52
183,65.31,0.53,0.8,62.07,20.76,56.79,10.7
184,62.4,0.41,0.8,51.76,18.16,52.73,11.52
185,58.43,0.44,0.8,42.99,17.14,49.17,11.52
186,54.54,0.46,0.8,53.18,18.36,45.75,11.52
187,59.76,0.43,0.8,64.04,25.41,50.37,11.52
188,60.69,0.47,0.8,54.65,17.25,51.21,11.52
189,69.24,0.46,0.8,58.2,15.77,-761.26,0.34
190,58.63,0.47,0.8,63.23,18.72,49.38,11.52
191,66.34,0.46,0.8,35.99,22.39,-168.17,2.33
192,60.58,0.42,0.8,55.82,18.65,51.13,11.52
193,68.17,0.44,0.8,46.61,20.14,-1175.14,-0.06
194,62.98,0.49,0.8,44.07,18.66,53.26,11.52
195,66.5,0.48,0.8,57.63,25.69,-1199.7,-0.05
196,63.86,0.47,0.8,42.59,17.93,54.25,11.36
197,55.76,0.39,0.8,50.1,23.07,46.8,11.52
198,55.26,0.44,0.8,54.95,21.69,46.38,11.52
199,51.84,0.35,0.8,62.73,23.1,43.34,11.52
200,60.59,0.56,0.8,51.97,23.41,51.11,11.52
201,55.19,0.42,0.8,51.82,22.82,46.29,11.52
202,58.3,0.52,0.8,54.56,23.01,49.09,11.52
203,57.7,0.45,0.8,52.9,22.4,48.52,11.52
204,55.79,0.55,0.8,54.61,24.02,46.87,11.52
205,60.5,0.53,0.8,51.37,20.41,51.03,11.52
206,53.88,0.46,0.8,64.23,22.73,45.12,11.52
207,57.01,0.55,0.8,56.06,20.66,47.9,11.52
208,61.36,0.52,0.8,54.3,18.5,51.8,11.52
209,60.99,0.46,0.8,63.81,23.84,53.13,10.3
210,59.29,0.39,0.8,56.66,19.32,49.94,11.52
211,61.31,0.63,0.8,53.69,23.79,51.75,11.52
212,63.01,0.51,0.8,37.03,23.21,53.84,11.23
213,54.6,0.48,0.8,63.55,23.62,45.8,11.52
214,51.58,0.42,0.8,60.92,22.67,43.08,11.52
215,72.04,0.57,0.8,32.86,21.79,-1113.67,-0.41
216,51.45,0.34,0.8,60.7,18.39,43.0,11.52
217,58.8,0.47,0.8,44.88,23.73,49.5,11.52
218,59.15,0.41,0.8,56.06,23.75,49.85,11.52
219,55.8,0.49,0.8,61.9,20.29,46.82,11.52
220,56.78,0.49,0.8,52.07,19.34,47.72,11.52
221,63.87,0.5,0.8,64.41,20.99,55.19,10.52
222,55.37,0.36,0.8,61.45,17.0,46.49,11.52
223,59.66,0.55,0.8,56.3,19.27,50.29,11.52
224,64.81,0.38,0.8,65.81,13.78,57.28,9.75
225,60.78,0.46,0.8,47.06,23.15,51.3,11.52
226,71.48,0.5,0.8,47.19,16.57,-1108.82,-0.11
227,63.04,0.5,0.8,55.56,15.36,53.28,11.52
228,62.15,0.64,0.8,52.08,24.34,52.49,11.52
229,59.4,0.47,0.8,58.54,17.92,50.07,11.52
230,59.53,0.52,0.8,45.73,19.77,50.14,11.52
231,57.16,0.4,0.8,68.73,19.4,48.04,11.52
232,53.82,0.51,0.8,68.37,25.69,45.08,11.52
233,61.88,0.56,0.8,39.27,22.26,52.25,11.52
234,61.1,0.57,0.8,47.49,21.52,51.54,11.52
235,59.75,0.58,0.8,56.48,22.88,50.34,11.52
236,62.15,0.44,0.8,56.52,22.19,53.0,11.21
237,58.42,0.46,0.8,67.13,25.66,49.19,11.52
238,63.13,0.46,0.8,55.89,24.46,55.51,6.79
239,65.2,0.59,0.8,39.19,21.77,55.18,11.52
240,57.82,0.5,0.8,51.06,20.98,48.66,11.52
241,64.54,0.52,0.8,58.9,23.42,56.89,8.09
242,56.32,0.36,0.8,56.34,26.53,47.32,11.52
243,64.18,0.53,0.8,40.87,20.68,54.33,11.52
244,63.64,0.56,0.8,52.47,23.51,53.82,11.52
245,55.02,0.38,0.8,58.63,19.88,46.17,11.52
246,65.64,0.46,0.8,56.49,17.33,57.92,8.74
247,59.34,0.5,0.8,42.8,20.02,49.98,11.52
248,56.69,0.42,0.8,55.86,22.61,47.66,11.52
249,60.17,0.41,0.8,45.51,20.76,50.75,11.52
250,73.06,0.61,0.8,21.1,23.86,-1093.58,-0.18
251,58.81,0.52,0.8,47.13,19.19,49.51,11.52
252,67.61,0.31,0.8,53.65,11.61,-90.44,2.95
253,52.06,0.46,0.8,60.13,21.34,43.55,11.52
254,60.48,0.5,0.8,59.63,22.36,51.0,11.52
255,58.86,0.39,0.8,49.92,21.88,49.55,11.52
256,67.75,0.49,0.8,43.16,17.55,-232.84,1.94
257,66.0,0.45,0.8,50.02,15.42,58.08,9.37
258,55.89,0.48,0.8,71.18,26.81,46.93,11.52
259,65.05,0.47,0.8,52.85,20.95,57.51,6.35
260,56.38,0.43,0.8,47.18,19.88,47.36,11.52
261,54.42,0.41,0.8,57.22,22.65,45.65,11.52
262,62.14,0.42,0.8,57.47,21.98,52.76,11.34
263,55.39,0.45,0.8,59.31,19.27,46.48,11.52
264,52.84,0.44,0.8,53.75,19.49,44.24,11.52
265,51.78,0.41,0.8,63.1,22.38,43.31,11.52
266,60.18,0.59,0.8,50.95,26.03,50.74,11.52
267,59.54,0.43,0.8,55.68,17.89,50.15,11.52
268,58.31,0.41,0.8,57.06,22.66,49.08,11.52
269,62.52,0.58,0.8,60.18,25.09,52.83,11.52
270,67.63,0.4,0.8,54.04,17.95,-528.37,0.85
271,66.04,0.57,0.8,37.72,21.14,58.34,9.54
272,54.39,0.44,0.8,57.07,21.22,45.59,11.52
273,56.96,0.55,0.8,53.03,23.54,47.9,11.52
274,66.88,0.45,0.8,36.74,20.68,-104.37,2.79
275,69.99,0.5,0.8,48.29,15.04,-357.56,1.37
276,54.62,0.38,0.8,66.87,28.32,45.83,11.52
277,58.31,0.56,0.8,56.4,23.48,49.1,11.52
278,51.77,0.46,0.8,65.6,22.84,43.24,11.52
279,60.42,0.42,0.8,49.42,16.13,50.93,11.52
280,55.28,0.54,0.8,53.21,21.2,46.36,11.52
281,65.01,0.57,0.8,44.95,20.34,56.78,10.5
282,54.54,0.58,0.8,57.68,25.06,45.76,11.52
283,62.99,0.6,0.8,53.13,22.15,53.22,11.52
284,61.92,0.44,0.8,49.45,24.23,53.47,10.62
285,64.24,0.58,0.8,52.22,21.82,54.37,11.52
286,66.72,0.35,0.8,51.01,11.69,58.81,6.33
287,58.03,0.52,0.8,55.62,23.89,48.81,11.52
288,60.4,0.45,0.8,45.31,21.45,50.93,11.52
289,68.13,0.51,0.8,35.85,18.55,-104.48,2.8
290,64.21,0.39,0.8,43.17,21.91,-10.4,4.1
291,67.3,0.35,0.8,60.54,21.5,-1104.55,-0.18
292,56.47,0.52,0.8,55.77,19.01,47.44,11.52
293,63.46,0.64,0.8,48.27,26.18,53.69,11.52
294,57.58,0.42,0.8,47.71,21.09,48.44,11.52
295,62.9,0.54,0.8,48.91,16.37,53.19,11.52
296,56.49,0.47,0.8,47.09,19.51,47.44,11.52
297,58.62,0.47,0.8,61.57,25.27,49.33,11.52
298,62.89,0.49,0.8,48.11,18.46,53.16,11.52
299,60.02,0.52,0.8,53.29,22.47,50.61,11.52
300,53.77,0.46,0.8,63.11,25.17,45.04,11.52
301,57.49,0.55,0.8,57.99,23.68,48.34,11.52
302,59.23,0.48,0.8,60.31,21.25,49.92,11.52
303,57.76,0.49,0.8,49.38,24.82,48.6,11.52
304,56.09,0.48,0.8,64.78,22.87,47.11,11.52
305,66.56,0.52,0.8,53.86,17.67,58.71,7.56
306,54.1,0.37,0.8,73.23,20.9,45.34,11.52
307,71.39,0.74,0.8,37.38,28.94,-111.86,2.7
308,60.18,0.53,0.8,59.53,21.24,50.74,11.52
309,63.97,0.54,0.8,58.94,20.27,54.12,11.51
310,54.39,0.47,0.8,55.18,23.12,45.58,11.52
311,54.95,0.46,0.8,57.61,20.01,46.12,11.52
312,57.17,0.57,0.8,54.8,21.48,48.08,11.52
313,60.97,0.52,0.8,41.58,21.75,51.42,11.52
314,59.75,0.57,0.8,45.73,19.34,50.34,11.52
315,53.21,0.41,0.8,54.65,23.63,44.57,11.52
316,64.99,0.54,0.8,58.0,22.76,57.38,9.99
317,61.82,0.54,0.8,40.56,20.56,52.21,11.52
318,61.97,0.35,0.8,53.51,16.85,52.92,11.12
319,53.4,0.44,0.8,67.49,21.18,44.69,11.52
320,58.5,0.57,0.8,55.42,24.85,49.26,11.52
321,57.87,0.4,0.8,50.91,22.51,48.72,11.52
322,61.68,0.52,0.8,62.16,21.07,52.09,11.52
323,60.23,0.42,0.8,60.51,16.14,50.76,11.52
324,58.23,0.57,0.8,53.8,25.96,48.99,11.52
325,58.04,0.41,0.8,60.36,15.65,48.82,11.52
326,60.87,0.4,0.8,55.13,19.8,51.39,11.52
327,57.05,0.46,0.8,63.16,20.79,47.95,11.52
328,56.73,0.25,0.8,82.81,19.0,47.67,11.52
329,63.21,0.6,0.8,68.45,26.22,53.43,11.52
330,62.8,0.46,0.8,30.69,20.4,55.57,9.93
331,62.72,0.51,0.8,47.73,20.32,52.99,11.52
332,58.89,0.4,0.8,54.92,21.77,49.58,11.52
333,55.24,0.4,0.8,53.28,17.81,46.36,11.52
334,68.27,0.54,0.8,58.31,23.97,-574.82,0.76
335,57.87,0.36,0.8,72.16,19.17,48.71,11.52
336,56.34,0.49,0.8,51.26,24.14,47.33,11.52
337,54.34,0.45,0.8,66.59,21.44,45.53,11.52
338,64.27,0.58,0.8,50.35,22.32,54.36,11.52
339,60.4,0.39,0.8,40.68,19.79,50.97,11.52
340,69.96,0.44,0.8,56.75,16.64,-1156.77,-0.18
341,56.37,0.42,0.8,54.4,22.58,47.38,11.52
342,51.99,0.51,0.8,60.19,27.27,43.47,11.52
343,56.09,0.52,0.8,63.09,23.84,47.1,11.52
344,63.08,0.44,0.8,51.27,21.09,55.74,9.97
345,60.03,0.51,0.8,56.19,19.21,50.62,11.52
346,64.67,0.52,0.8,68.02,27.89,57.19,6.64
347,54.31,0.47,0.8,55.42,22.44,45.51,11.52
348,63.2,0.6,0.8,42.17,22.41,53.45,11.52
349,60.9,0.52,0.8,59.08,22.74,51.38,11.52
350,58.55,0.54,0.8,61.9,22.36,49.31,11.52
351,62.4,0.55,0.8,35.64,24.44,52.2,11.76
352,54.83,0.39,0.8,64.32,16.73,45.96,11.52
353,65.47,0.5,0.8,54.74,17.35,57.84,9.08
354,58.67,0.42,0.8,62.52,21.36,49.41,11.52
355,67.34,0.41,0.8,43.9,19.44,-469.61,1.0
356,69.89,0.47,0.8,51.56,17.62,-1162.4,-0.17
357,56.49,0.43,0.8,51.82,18.5,47.46,11.52
358,68.69,0.58,0.8,47.86,22.14,-16.27,3.95
359,51.88,0.49,0.8,58.72,21.38,43.38,11.52
360,60.56,0.38,0.8,67.96,19.85,51.08,11.52
361,58.19,0.41,0.8,55.56,19.71,48.95,11.52
362,59.99,0.44,0.8,49.22,21.3,50.56,11.52
363,62.44,0.49,0.8,55.05,21.14,52.77,11.52
364,58.13,0.38,0.8,59.5,16.57,48.9,11.52
365,66.63,0.57,0.8,48.57,20.02,58.97,6.18
366,59.06,0.57,0.8,53.71,21.45,49.75,11.52
367,60.27,0.45,0.8,57.78,23.1,50.86,11.52
368,54.72,0.41,0.8,49.44,21.53,45.88,11.52
369,60.14,0.59,0.8,57.04,23.37,50.68,11.52
370,63.38,0.45,0.8,37.61,18.25,53.57,11.52
371,62.31,0.39,0.8,59.19,19.06,52.81,11.43
372,64.94,0.5,0.8,42.98,17.25,55.29,11.35
373,54.7,0.45,0.8,46.12,21.28,45.9,11.52
374,61.66,0.56,0.8,49.79,20.77,52.07,11.52
375,63.42,0.56,0.8,41.1,20.47,53.64,11.52
376,58.91,0.56,0.8,54.38,22.16,49.6,11.52
377,59.69,0.33,0.8,67.16,16.35,50.3,11.52
378,61.98,0.46,0.8,46.16,21.52,52.34,11.52
379,62.01,0.45,0.8,61.14,21.22,52.34,11.52
380,58.53,0.33,0.8,51.11,19.38,49.3,11.52
381,52.76,0.34,0.8,61.02,21.79,44.14,11.52
382,58.07,0.23,0.8,62.69,19.6,50.99,9.12
383,60.25,0.5,0.8,56.13,21.98,50.78,11.52
384,58.7,0.43,0.8,51.57,23.38,49.43,11.52
385,57.91,0.47,0.8,48.64,19.37,48.71,11.52
386,62.13,0.48,0.8,55.76,27.42,55.1,8.46
387,60.04,0.42,0.8,41.7,19.11,50.62,11.52
388,58.14,0.52,0.8,50.67,23.56,48.92,11.52
389,62.43,0.49,0.8,53.14,16.23,52.71,11.52
390,58.5,0.52,0.8,68.5,20.56,49.25,11.52
391,58.15,0.44,0.8,55.58,19.28,48.95,11.52
392,55.35,0.4,0.8,52.74,17.49,46.47,11.52
393,60.98,0.52,0.8,48.54,19.87,51.44,11.52
394,54.73,0.49,0.8,57.18,17.75,45.87,11.52
395,57.95,0.51,0.8,57.76,24.96,48.77,11.52
396,62.6,0.51,0.8,43.6,19.42,52.92,11.52
397,63.34,0.42,0.8,60.54,20.52,55.84,7.87
398,67.01,0.55,0.8,48.67,20.89,58.99,8.01
399,70.53,0.37,0.8,76.47,19.78,-1095.32,-0.3
400,55.65,0.47,0.8,66.81,25.59,46.74,11.52
401,58.57,0.55,0.8,61.35,27.73,49.3,11.52
402,62.46,0.49,0.8,58.89,21.58,52.76,11.52
403,55.37,0.35,0.8,75.81,21.15,46.49,11.52
404,53.53,0.51,0.8,66.63,24.73,44.83,11.52
405,64.44,0.6,0.8,59.9,25.11,55.2,10.99
406,57.58,0.51,0.8,63.0,21.93,48.42,11.52
407,56.62,0.45,0.8,53.36,22.48,47.61,11.52
408,65.85,0.44,0.8,52.45,16.26,58.37,8.02
409,59.42,0.5,0.8,53.8,19.94,50.09,11.52
410,60.1,0.45,0.8,45.23,23.49,50.7,11.52
411,62.71,0.49,0.8,50.12,22.19,53.0,11.52
412,63.66,0.49,0.8,54.5,21.57,55.96,10.33
413,61.7,0.57,0.8,54.34,19.59,52.09,11.52
414,62.64,0.45,0.8,46.91,22.16,53.87,10.64
415,59.3,0.43,0.8,44.86,19.27,49.96,11.52
416,65.08,0.66,0.8,50.98,26.68,55.11,11.52
417,63.38,0.37,0.8,38.46,22.95,-189.85,2.19
418,55.21,0.42,0.8,66.43,20.59,46.3,11.52
419,65.18,0.53,0.8,50.1,21.38,57.64,10.03
420,58.47,0.47,0.8,50.16,22.43,49.25,11.52
421,60.52,0.54,0.8,61.32,22.48,51.05,11.52
422,56.53,0.55,0.8,58.84,24.64,47.48,11.52
423,54.05,0.37,0.8,54.44,18.82,45.32,11.52
424,61.62,0.52,0.8,53.01,19.33,52.0,11.52
425,65.38,0.5,0.8,45.77,16.96,57.59,8.05
426,59.67,0.4,0.8,57.47,24.02,50.29,11.52
427,59.44,0.54,0.8,50.81,21.28,50.1,11.52
428,51.85,0.48,0.8,57.55,21.48,43.35,11.52
429,58.32,0.51,0.8,57.75,22.24,49.06,11.52
430,60.38,0.65,0.8,47.98,24.98,50.9,11.52
431,56.53,0.46,0.8,47.32,18.7,47.48,11.52
432,55.37,0.41,0.8,55.81,20.6,46.44,11.52
433,60.98,0.39,0.8,57.23,20.51,52.75,10.58
434,65.27,0.5,0.8,63.4,18.96,57.73,9.41
435,55.4,0.44,0.8,56.76,22.44,46.51,11.52
436,58.1,0.47,0.8,53.69,23.14,48.87,11.52
437,65.44,0.53,0.8,48.27,21.23,57.97,9.6
438,53.14,0.49,0.8,52.76,24.46,44.51,11.52
439,60.8,0.55,0.8,56.19,18.47,51.32,11.52
440,59.1,0.45,0.8,60.59,25.7,49.76,11.52
441,57.91,0.46,0.8,46.7,20.98,48.72,11.52
442,60.56,0.41,0.8,71.7,22.84,51.08,11.52
443,59.26,0.47,0.8,55.64,17.34,49.93,11.52
444,60.43,0.56,0.8,56.58,20.72,50.98,11.52
445,60.44,0.62,0.8,53.88,24.97,50.98,11.52
446,64.12,0.58,0.8,47.49,18.79,54.22,11.52
447,65.02,0.59,0.8,46.85,23.79,55.56,11.23
448,61.18,0.44,0.8,45.44,20.21,51.65,11.52
449,59.83,0.55,0.8,35.39,21.96,50.4,11.52
450,65.93,0.47,0.8,50.29,17.29,58.02,6.86
451,64.05,0.66,0.8,44.59,21.72,54.22,11.52
452,54.55,0.46,0.8,54.58,24.45,45.73,11.52
453,55.64,0.49,0.8,65.85,21.99,46.69,11.52
454,58.47,0.37,0.8,38.92,21.52,49.23,11.52
455,59.96,0.51,0.8,56.04,19.87,50.58,11.52
456,56.62,0.61,0.8,56.24,27.93,47.56,11.52
457,60.2,0.52,0.8,43.25,21.6,50.77,11.52
458,63.69,0.46,0.8,64.38,20.42,56.48,8.6
459,57.14,0.34,0.8,61.06,26.74,50.18,9.95
460,58.91,0.48,0.8,49.7,24.52,49.63,11.52
