Episode,Kick_Speed,friction_patch,default_friction,loc_patch,size_patch,Rewards,Stop_Distance
196,38.05,0.55,0.8,58.82,15.95,-132.63,61.39
197,21,0.44,0.8,51.39,16.75,-375.45,86.89
198,43.45,0.52,0.8,57.75,17.06,-39.58,42.3
199,45.55,0.52,0.8,60.14,16.79,-3.93,32.38
200,42.27,0.73,0.8,36.17,11.97,-124.57,55.96
201,31.96,0.55,0.8,55.27,14.37,-191.69,70.69
202,31.16,0.67,0.8,49.61,13.89,-249.38,74.71
203,34.96,0.45,0.8,74.4,15.86,-138.39,56.61
204,24.54,0.63,0.8,59.88,13.15,-324.59,84.09
205,36.32,0.6,0.8,52.66,11.09,-180.77,70.21
206,35.56,0.66,0.8,46.56,19.15,-190.9,70.91
207,23.48,0.62,0.8,32.88,19.12,-328.22,84.27
208,32.26,0.75,0.8,53.2,9.48,-225.61,73.12
209,21.55,0.74,0.8,43.24,25.59,-423.43,89.59
210,34.76,0.46,0.8,56.97,6.43,-223.62,68.19
211,24.52,0.51,0.8,52.84,15.16,-280.76,81.43
212,33.23,0.49,0.8,45.34,15.13,-190.98,70.74
213,37.86,0.52,0.8,81.62,11.05,-134.51,56.48
214,34.16,0.61,0.8,44.75,18.91,-235.07,68.95
215,44.69,0.61,0.8,57.29,18.18,-41.76,37.72
216,35.06,0.52,0.8,42.68,15.81,-211.98,67.36
217,43.65,0.63,0.8,51.85,10.79,-92.98,48.21
218,42.68,0.47,0.8,22.16,15.89,-84.33,52.24
219,35.94,0.6,0.8,59.57,15.14,-131.65,61.14
220,51.55,0.4,0.8,68.99,12.21,19.2,19.16
221,49.82,0.53,0.8,35.48,16.79,8.42,31
222,24.06,0.63,0.8,43.4,14.87,-349.48,85.54
223,37.75,0.56,0.8,48.83,23.01,-155.17,58.25
224,37.77,0.58,0.8,63.89,19.29,-88.59,52.24
225,46.98,0.54,0.8,58.59,17.32,-15.95,29.55
226,32.91,0.6,0.8,27.2,13.56,-199.52,71.36
227,47.72,0.52,0.8,60.89,14.2,-1.58,32.3
228,33.24,0.55,0.8,61.67,13.77,-208.26,66.97
229,31.06,0.68,0.8,62.87,16.44,-218.97,72.62
230,39.92,0.64,0.8,53.87,15.11,-104.34,53.9
231,43.04,0.61,0.8,31.78,20.91,-76.37,51.48
232,23.24,0.49,0.8,34.07,18.25,-378.34,87.16
233,32.98,0.56,0.8,37.01,9.3,-215.26,72.47
234,38.92,0.55,0.8,39.37,18.9,-133.41,61.5
235,25.1,0.33,0.8,29.71,13.58,-292.91,82.19
236,23.4,0.63,0.8,38.03,20.59,-368.49,86.61
237,26.88,0.56,0.8,47.51,14.75,-268.74,80.78
238,46.92,0.47,0.8,52.76,12.42,3.53,31.38
239,48.77,0.65,0.8,32.83,10.9,-29.36,41.62
240,38.97,0.66,0.8,27.47,23.08,-126.45,60.92
241,44.64,0.66,0.8,54.3,13.78,-27.06,40.86
242,34.64,0.71,0.8,46.16,15.59,-209.29,67.13
243,32.91,0.68,0.8,24.02,12.52,-245.69,69.64
244,39.16,0.41,0.8,21.64,10.12,-144.48,62.46
245,40.64,0.44,0.8,55.37,15.07,-30.9,40.9
246,23.69,0.55,0.8,56.33,8.57,-346.14,85.33
247,27.9,0.65,0.8,41.19,25.46,-261.38,80.39
248,27.35,0.66,0.8,43.54,9.08,-327.65,84.43
249,34.6,0.45,0.8,62.55,17,-176.3,59.75
250,34.59,0.84,0.8,50.22,12.68,-208.01,67.06
251,26.56,0.46,0.8,46.99,16.47,-320.62,79.02
252,17.67,0.61,0.8,48.2,11.67,-346.29,90.1
253,41.7,0.57,0.8,56.22,11.93,-100.83,48.8
254,35.86,0.68,0.8,47.45,9.22,-203.77,66.81
255,33.09,0.43,0.8,75.9,17.62,-116.7,54.5
256,37.27,0.74,0.8,59.21,22.59,-151.92,62.92
257,55.84,0.64,0.8,50.9,19.02,34.86,16
258,42.08,0.47,0.8,66.16,21.56,-24.59,35.05
259,47.8,0.75,0.8,41.46,12.58,-43.95,43.25
260,34.69,0.59,0.8,46.83,17.13,-233.06,68.83
261,23.93,0.42,0.8,77.54,18.21,-326.73,79.25
262,45.26,0.59,0.8,48.85,3.92,-24.7,40.58
263,43.16,0.6,0.8,52.41,10.34,-75.21,46.31
264,38.66,0.78,0.8,49.14,10.84,-156.82,63.41
265,36.34,0.71,0.8,35.37,17.88,-172.65,64.49
266,17.34,0.73,0.8,65.16,13.64,-358.67,90.79
267,32.55,0.6,0.8,50.92,20.87,-209.96,72.08
268,4.92,0.58,0.8,54.55,6.84,-525.52,99
269,42.13,0.7,0.8,31.6,14.31,-67.58,50.47
270,50.34,0.5,0.8,44.02,14.73,25.58,22.31
271,25.06,0.8,0.8,40.39,29.22,-277.41,81.22
272,29.54,0.53,0.8,32.1,17.28,-285.13,76.96
273,26.48,0.45,0.8,49.8,12.1,-277.27,81.3
274,33.83,0.68,0.8,66.86,15.01,-246.02,69.69
275,31.39,0.39,0.8,39.05,23.24,-196.86,71.07
276,35.94,0.67,0.8,44.49,20.75,-211.68,67.4
277,35.64,0.37,0.8,51.57,16.59,-180.85,65.09
278,29.81,0.7,0.8,35.12,11.2,-253.79,74.91
279,34.84,0.72,0.8,40.95,20.07,-230.28,68.68
280,59.23,0.44,0.8,43.17,22.01,-1118.7,-0.48
281,22.74,0.52,0.8,47.08,12.43,-375.23,86.95
282,48.77,0.6,0.8,59.47,9.19,-26.79,36.22
283,47.89,0.44,0.8,46.06,15.77,-11.75,29.08
284,24.6,0.63,0.8,33.16,0,-339.15,84.97
285,33.34,0.63,0.8,51.99,17.53,-212.18,72.29
286,37.88,0.67,0.8,50.96,23.98,-155.98,58.3
287,45.35,0.54,0.8,63.38,16.45,-31.19,36.36
288,33.3,0.43,0.8,60.57,10.92,-247.92,69.81
289,31.31,0.67,0.8,80.74,18.06,-238.82,69.06
290,22.86,0.57,0.8,50.97,13.71,-392.07,87.93
291,45.97,0.55,0.8,53.38,15.97,-10.18,33.42
292,33.72,0.57,0.8,46.33,3.76,-220.48,72.89
293,25.18,0.58,0.8,43.24,15.92,-339.5,85.02
294,33.84,0.79,0.8,55.8,19.73,-243.09,69.51
295,57.43,0.48,0.8,65.61,18.7,-385.28,1.48
296,43.1,0.49,0.8,66.19,18.4,-48.49,38.37
297,33.06,0.59,0.8,53.25,11.54,-209.83,72.08
298,39.82,0.76,0.8,50.8,12.68,-168.71,59.5
299,29.53,0.64,0.8,62.65,11.9,-272.2,76.11
