Episode,Kick_Speed,friction,Rewards,Stop_Distance
166,37.66,0.9,-184.65,62.9
167,49.09,0.9,-90.41,38.85
168,55.1,0.9,-29.99,24.75
169,23.31,0.9,-411.63,87.89
170,24.29,0.9,-342.23,83.87
171,32.71,0.9,-275.54,74.62
172,27.73,0.9,-329.82,83.12
173,26.22,0.9,-344.47,84.0
174,47.31,0.9,-71.67,41.51
175,36.79,0.9,-200.61,59.24
176,29.42,0.9,-312.0,77.01
177,44.55,0.9,-116.1,46.61
178,33.95,0.9,-235.68,66.84
179,49.12,0.9,-82.45,37.85
180,42.56,0.9,-149.91,54.88
181,49.64,0.9,-97.44,39.7
182,50.38,0.9,-87.99,38.55
183,36.86,0.9,-253.74,68.15
184,29.83,0.9,-316.71,77.31
185,47.08,0.9,-64.49,40.59
186,39.77,0.9,-166.48,61.41
187,45.87,0.9,-139.28,48.96
188,43.54,0.9,-172.05,56.84
189,47.23,0.9,-74.84,41.91
190,40.8,0.9,-158.61,60.74
191,49.44,0.9,-71.09,41.44
192,21.36,0.9,-440.35,89.48
193,46.37,0.9,-108.46,45.79
194,44.44,0.9,-141.98,49.23
195,17.26,0.9,-423.46,93.52
196,32.96,0.9,-231.61,71.57
197,29.42,0.9,-339.98,78.77
198,17.35,0.9,-417.12,93.18
199,27.92,0.9,-291.78,80.75
200,22.11,0.9,-415.59,88.11
201,46.76,0.9,-97.56,39.71
202,28.91,0.9,-283.73,80.24
203,33.89,0.9,-241.93,67.3
204,45.04,0.9,-129.58,52.97
205,55.55,0.9,-24.45,23.58
206,20.58,0.9,-434.74,89.17
207,46.43,0.9,-99.42,39.93
208,30.75,0.9,-278.01,74.78
209,56.99,0.9,-9.25,14.31
210,51.7,0.9,-53.1,33.81
211,52.08,0.9,-34.73,30.84
212,39.03,0.9,-197.38,58.98
213,34.22,0.9,-261.27,68.69
214,39.73,0.9,-177.2,62.3
215,42.73,0.9,-102.79,50.29
216,35.09,0.9,-236.71,66.92
217,40.64,0.9,-194.81,58.77
218,28.43,0.9,-323.12,77.72
219,45.87,0.9,-112.2,46.19
220,36.92,0.9,-207.97,64.75
221,31.79,0.9,-276.46,74.68
222,33.76,0.9,-217.21,70.53
223,58.46,0.9,-1.5,10.92
224,46.76,0.9,-99.69,44.83
225,48.85,0.9,-88.11,38.56
226,39.79,0.9,-201.08,59.28
227,25.85,0.9,-340.92,83.79
228,44.51,0.9,-100.18,50.02
229,40.35,0.9,-149.33,54.83
