Episode,Kick_Speed,friction,Rewards,Stop_Distance
163,79.42,0.9,-1035.01,-1.09
164,83.59,0.9,-1058.46,-10.08
165,49.8,0.9,-50.19,3.9
166,83.61,0.9,-1058.51,-10.13
167,54.21,0.9,-50.25,3.9
168,79.65,0.9,-1034.17,-0.6
169,46.76,0.9,-50.24,3.9
170,76.28,0.9,-50.42,3.89
171,44.34,0.9,-50.23,3.9
172,77.03,0.9,-93.45,2.93
173,69.14,0.9,-50.18,3.9
174,69.79,0.9,-50.24,3.9
175,58.12,0.9,-50.18,3.9
176,71.32,0.9,-50.24,3.9
177,83.19,0.9,-1056.52,-10.03
178,43.93,0.9,-50.25,3.9
179,78.82,0.9,-1032.7,-0.07
180,81.34,0.9,-1047.06,-5.89
181,80.86,0.9,-1043.74,-4.46
182,81.62,0.9,-1047.55,-6.32
183,45.01,0.9,-50.2,3.9
184,76.03,0.9,-50.26,3.9
185,43.69,0.9,-50.22,3.9
186,74.78,0.9,-50.18,3.9
187,81.17,0.9,-1047.99,-6.14
188,83.65,0.9,-1056.1,-10.11
189,48.09,0.9,-50.19,3.9
190,80.01,0.9,-1038.51,-2.33
191,82.19,0.9,-1054.74,-9.54
192,46.08,0.9,-50.24,3.9
193,75.57,0.9,-50.22,3.9
194,41.32,0.9,-50.22,3.9
195,78.55,0.9,-207.84,1.69
196,79.21,0.9,-1037.1,-1.74
197,44.9,0.9,-50.21,3.9
198,78.58,0.9,-1032.26,-0.01
199,68.19,0.9,-50.19,3.9
200,69.95,0.9,-50.19,3.9
201,55.53,0.9,-50.25,3.9
202,75.49,0.9,-50.24,3.9
203,78.3,0.9,-133.7,2.37
204,78.91,0.9,-305.89,1.08
205,52.51,0.9,-50.24,3.9
206,71.62,0.9,-50.24,3.9
207,81.32,0.9,-1048.25,-6.25
208,81.46,0.9,-1048.51,-6.79
209,82.31,0.9,-1053.72,-9.1
210,80.82,0.9,-1043.66,-4.34
211,56.63,0.9,-50.23,3.9
212,75.92,0.9,-50.56,3.89
213,79.31,0.9,-506.46,0.3
214,80.41,0.9,-1042.94,-4.25
215,82.41,0.9,-1051.43,-8.34
216,52.58,0.9,-50.18,3.9
217,74.7,0.9,-50.21,3.9
218,79.2,0.9,-1033.37,-0.23
219,83.29,0.9,-1056.69,-10.13
220,78.22,0.9,-126.7,2.46
221,70.09,0.9,-50.23,3.9
222,80.54,0.9,-1038.22,-2.02
223,49.02,0.9,-50.25,3.9
224,76.22,0.9,-51.0,3.87
225,81.91,0.9,-1046.84,-5.94
226,61.53,0.9,-50.25,3.9
227,81.03,0.9,-1040.34,-2.93
228,54.09,0.9,-50.19,3.9
229,75.16,0.9,-50.23,3.9
230,39.75,0.9,-50.24,3.9
231,72.72,0.9,-50.18,3.9
232,83.38,0.9,-1055.62,-9.97
233,85.77,0.9,-1067.28,-10.27
234,66.71,0.9,-50.2,3.9
235,76.99,0.9,-61.52,3.58
